strikePrice,expiryDate,underlying,identifier,openInterest,changeinOpenInterest,pchangeinOpenInterest,totalTradedVolume,impliedVolatility,lastPrice,change,pChange,totalBuyQuantity,totalSellQuantity,bidQty,bidprice,askQty,askPrice,underlyingValue
12450,26-Nov-2020,NIFTY,OPTIDXNIFTY26-11-2020CE12450.00,0,0,0,0,0,0,0,0,3150,7500,150,41.2,150,199.0,11540.05
12450,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE12450.00,75,22,41.509433962264154,101,25.75,1.9,-0.6499999999999999,-25.49019607843137,796350,73200,75,1.85,150,2.0,11540.05
12450,01-Oct-2020,NIFTY,OPTIDXNIFTY01-10-2020CE12450.00,0,0,0,0,0,0,0,0,15675,15450,525,2.25,1500,7.8,11540.05
12500,01-Oct-2020,NIFTY,OPTIDXNIFTY01-10-2020CE12500.00,560,68,13.821138211382113,370,19.74,3.8,-0.8500000000000005,-18.279569892473127,41850,67650,150,3.5,150,3.75,11540.05
12500,08-Oct-2020,NIFTY,OPTIDXNIFTY08-10-2020CE12500.00,0,0,0,0,0,0,0,0,10725,9600,150,4.75,825,9.0,11540.05
12500,15-Oct-2020,NIFTY,OPTIDXNIFTY15-10-2020CE12500.00,0,0,0,0,0,0,0,0,3825,7425,300,7.55,75,35.6,11540.05
12500,22-Oct-2020,NIFTY,OPTIDXNIFTY22-10-2020CE12500.00,0,0,0,0,0,0,0,0,3900,8700,900,1.6,150,180.0,11540.05
12500,29-Oct-2020,NIFTY,OPTIDXNIFTY29-10-2020CE12500.00,11253,446,4.126954751549921,2848,13.92,17.15,-3.25,-15.93137254901961,120375,55950,300,17.1,75,17.35,11540.05
12500,05-Nov-2020,NIFTY,OPTIDXNIFTY05-11-2020CE12500.00,0,0,0,0,0,0,0,0,225,7350,225,1.15,7350,219.45,11540.05
12500,12-Nov-2020,NIFTY,OPTIDXNIFTY12-11-2020CE12500.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,11540.05
12500,19-Nov-2020,NIFTY,OPTIDXNIFTY19-11-2020CE12500.00,0,0,0,0,0,0,0,0,0,150,0,0.0,150,598.1,11540.05
12500,26-Nov-2020,NIFTY,OPTIDXNIFTY26-11-2020CE12500.00,1517,29,1.9489247311827957,220,13.52,53.95,-3.8499999999999943,-6.66089965397923,33075,17700,375,52.45,75,53.5,11540.05
12500,31-Dec-2020,NIFTY,OPTIDXNIFTY31-12-2020CE12500.00,3759,117,3.212520593080725,166,13.15,115,-3.950000000000003,-3.320722992854143,19125,16950,75,114.0,1500,117.8,11540.05
12500,25-Mar-2021,NIFTY,OPTIDXNIFTY25-03-2021CE12500.00,6,0,0,2,11.48,250,0,0,75,3150,75,230.0,75,280.0,11540.05
12500,24-Jun-2021,NIFTY,OPTIDXNIFTY24-06-2021CE12500.00,1,0,0,0,0,0,0,0,0,3825,0,0.0,75,700.0,11540.05
12500,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE12500.00,35134,189,0.5408499069967091,24284,26.78,1.85,-0.44999999999999973,-19.565217391304337,1119150,333600,18450,1.85,22200,1.9,11540.05
12500,30-Dec-2021,NIFTY,OPTIDXNIFTY30-12-2021CE12500.00,1,0,0,0,0,0,0,0,75,975,75,760.0,75,999.95,11540.05
12550,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE12550.00,154,117,316.2162162162162,136,27.67,1.95,-0.34999999999999987,-15.21739130434782,552900,66900,75,1.45,75,2.0,11540.05
12550,08-Oct-2020,NIFTY,OPTIDXNIFTY08-10-2020CE12550.00,0,0,0,0,0,0,0,0,0,75,0,0.0,75,25.4,11540.05
12550,15-Oct-2020,NIFTY,OPTIDXNIFTY15-10-2020CE12550.00,0,0,0,0,0,0,0,0,0,7350,0,0.0,7350,97.2,11540.05
12550,22-Oct-2020,NIFTY,OPTIDXNIFTY22-10-2020CE12550.00,0,0,0,0,0,0,0,0,0,8100,0,0.0,7350,185.5,11540.05
12550,29-Oct-2020,NIFTY,OPTIDXNIFTY29-10-2020CE12550.00,0,0,0,0,0,0,0,0,8400,11250,900,8.0,150,69.0,11540.05
12550,05-Nov-2020,NIFTY,OPTIDXNIFTY05-11-2020CE12550.00,0,0,0,0,0,0,0,0,225,7350,225,0.05,7350,219.45,11540.05
12550,12-Nov-2020,NIFTY,OPTIDXNIFTY12-11-2020CE12550.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,11540.05
12550,19-Nov-2020,NIFTY,OPTIDXNIFTY19-11-2020CE12550.00,0,0,0,0,0,0,0,0,0,7350,0,0.0,7350,177.9,11540.05
12550,26-Nov-2020,NIFTY,OPTIDXNIFTY26-11-2020CE12550.00,0,0,0,0,0,0,0,0,3075,0,675,35.0,0,0.0,11540.05
12550,01-Oct-2020,NIFTY,OPTIDXNIFTY01-10-2020CE12550.00,0,0,0,0,0,0,0,0,5475,16350,525,1.6,300,7.7,11540.05
12600,01-Oct-2020,NIFTY,OPTIDXNIFTY01-10-2020CE12600.00,0,0,0,0,0,0,0,0,20025,12375,1500,2.3,300,6.3,11540.05
12600,15-Oct-2020,NIFTY,OPTIDXNIFTY15-10-2020CE12600.00,0,0,0,0,0,0,0,0,3000,7350,1500,1.45,7350,97.2,11540.05
12600,22-Oct-2020,NIFTY,OPTIDXNIFTY22-10-2020CE12600.00,0,0,0,0,0,0,0,0,3900,8325,900,1.5,225,185.0,11540.05
12600,29-Oct-2020,NIFTY,OPTIDXNIFTY29-10-2020CE12600.00,2045,-43,-2.0593869731800765,441,14.43,13.45,-2.200000000000001,-14.057507987220456,47175,39225,75,12.55,150,13.45,11540.05
12600,05-Nov-2020,NIFTY,OPTIDXNIFTY05-11-2020CE12600.00,0,0,0,0,0,0,0,0,225,0,225,0.05,0,0.0,11540.05
12600,19-Nov-2020,NIFTY,OPTIDXNIFTY19-11-2020CE12600.00,0,0,0,0,0,0,0,0,0,150,0,0.0,150,553.0,11540.05
12600,26-Nov-2020,NIFTY,OPTIDXNIFTY26-11-2020CE12600.00,0,0,0,0,0,0,0,0,9975,0,675,26.0,0,0.0,11540.05
12600,31-Dec-2020,NIFTY,OPTIDXNIFTY31-12-2020CE12600.00,235,0,0,0,0,0,0,0,900,0,900,0.15,0,0.0,11540.05
12600,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE12600.00,2702,194,7.735247208931419,1352,28.96,1.75,-0.5,-22.22222222222222,567825,163950,975,1.75,2025,1.8,11540.05
12600,08-Oct-2020,NIFTY,OPTIDXNIFTY08-10-2020CE12600.00,0,0,0,0,0,0,0,0,4875,7575,600,2.15,7350,54.35,11540.05
12650,01-Oct-2020,NIFTY,OPTIDXNIFTY01-10-2020CE12650.00,0,0,0,0,0,0,0,0,4350,16200,525,1.4,300,7.25,11540.05
12650,29-Oct-2020,NIFTY,OPTIDXNIFTY29-10-2020CE12650.00,0,0,0,0,0,0,0,0,10200,10725,525,6.3,75,35.0,11540.05
12650,15-Oct-2020,NIFTY,OPTIDXNIFTY15-10-2020CE12650.00,0,0,0,0,0,0,0,0,0,7350,0,0.0,7350,97.2,11540.05
12650,22-Oct-2020,NIFTY,OPTIDXNIFTY22-10-2020CE12650.00,0,0,0,0,0,0,0,0,0,7350,0,0.0,7350,185.5,11540.05
12650,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE12650.00,0,0,0,0,0,0,0,0,344175,53175,300,1.05,300,2.25,11540.05
12650,05-Nov-2020,NIFTY,OPTIDXNIFTY05-11-2020CE12650.00,0,0,0,0,0,0,0,0,225,0,225,0.05,0,0.0,11540.05
12650,19-Nov-2020,NIFTY,OPTIDXNIFTY19-11-2020CE12650.00,0,0,0,0,0,0,0,0,0,8100,0,0.0,7350,162.85,11540.05
12650,26-Nov-2020,NIFTY,OPTIDXNIFTY26-11-2020CE12650.00,0,0,0,0,0,0,0,0,6375,0,300,20.0,0,0.0,11540.05
12700,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE12700.00,2001,106,5.593667546174142,852,30.94,1.55,-0.4999999999999998,-24.390243902439014,638550,149775,300,1.5,750,1.55,11540.05
12700,08-Oct-2020,NIFTY,OPTIDXNIFTY08-10-2020CE12700.00,0,0,0,0,0,0,0,0,2400,0,1500,0.35,0,0.0,11540.05
12700,15-Oct-2020,NIFTY,OPTIDXNIFTY15-10-2020CE12700.00,0,0,0,0,0,0,0,0,2850,7350,1350,1.45,7350,97.2,11540.05
12700,22-Oct-2020,NIFTY,OPTIDXNIFTY22-10-2020CE12700.00,0,0,0,0,0,0,0,0,3750,7800,750,1.5,225,185.0,11540.05
12700,29-Oct-2020,NIFTY,OPTIDXNIFTY29-10-2020CE12700.00,0,0,0,0,0,0,0,0,33375,22050,450,10.1,900,24.0,11540.05
12700,05-Nov-2020,NIFTY,OPTIDXNIFTY05-11-2020CE12700.00,0,0,0,0,0,0,0,0,225,0,225,0.05,0,0.0,11540.05
12700,19-Nov-2020,NIFTY,OPTIDXNIFTY19-11-2020CE12700.00,0,0,0,0,0,0,0,0,0,8100,0,0.0,7350,258.1,11540.05
12700,26-Nov-2020,NIFTY,OPTIDXNIFTY26-11-2020CE12700.00,0,0,0,0,0,0,0,0,9300,0,3000,21.0,0,0.0,11540.05
12700,01-Oct-2020,NIFTY,OPTIDXNIFTY01-10-2020CE12700.00,0,0,0,0,0,0,0,0,23325,9825,75,2.0,450,4.95,11540.05
12750,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE12750.00,5,1,25,1,33.1,2.1,0,0,613500,45975,3000,1.05,75,1.65,11540.05
12750,01-Oct-2020,NIFTY,OPTIDXNIFTY01-10-2020CE12750.00,0,0,0,0,0,0,0,0,3600,6000,300,1.6,300,8.9,11540.05
12750,15-Oct-2020,NIFTY,OPTIDXNIFTY15-10-2020CE12750.00,0,0,0,0,0,0,0,0,0,7350,0,0.0,7350,97.2,11540.05
12750,22-Oct-2020,NIFTY,OPTIDXNIFTY22-10-2020CE12750.00,0,0,0,0,0,0,0,0,0,7350,0,0.0,7350,185.5,11540.05
12750,29-Oct-2020,NIFTY,OPTIDXNIFTY29-10-2020CE12750.00,0,0,0,0,0,0,0,0,12300,11400,900,6.0,150,45.0,11540.05
12750,05-Nov-2020,NIFTY,OPTIDXNIFTY05-11-2020CE12750.00,0,0,0,0,0,0,0,0,225,0,225,0.05,0,0.0,11540.05
12750,12-Nov-2020,NIFTY,OPTIDXNIFTY12-11-2020CE12750.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,11540.05
12750,19-Nov-2020,NIFTY,OPTIDXNIFTY19-11-2020CE12750.00,0,0,0,0,0,0,0,0,0,8100,0,0.0,7350,301.2,11540.05
12750,26-Nov-2020,NIFTY,OPTIDXNIFTY26-11-2020CE12750.00,0,0,0,0,0,0,0,0,5400,0,3000,0.3,0,0.0,11540.05
12800,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE12800.00,1475,205,16.141732283464567,693,32.41,1.2,-0.6000000000000001,-33.333333333333336,429675,103500,600,1.2,450,1.25,11540.05
12800,01-Oct-2020,NIFTY,OPTIDXNIFTY01-10-2020CE12800.00,24,14,140,40,24.67,3.6,-0.3500000000000001,-8.860759493670887,9825,20775,450,3.2,450,3.6,11540.05
12800,15-Oct-2020,NIFTY,OPTIDXNIFTY15-10-2020CE12800.00,0,0,0,0,0,0,0,0,2100,7350,600,1.45,7350,97.2,11540.05
12800,22-Oct-2020,NIFTY,OPTIDXNIFTY22-10-2020CE12800.00,0,0,0,0,0,0,0,0,3300,7575,300,1.4,225,185.0,11540.05
12800,29-Oct-2020,NIFTY,OPTIDXNIFTY29-10-2020CE12800.00,0,0,0,0,0,0,0,0,28200,25500,900,8.0,900,23.3,11540.05
12800,05-Nov-2020,NIFTY,OPTIDXNIFTY05-11-2020CE12800.00,0,0,0,0,0,0,0,0,225,0,225,0.05,0,0.0,11540.05
12800,12-Nov-2020,NIFTY,OPTIDXNIFTY12-11-2020CE12800.00,0,0,0,0,0,0,0,0,0,75,0,0.0,75,355.9,11540.05
12800,19-Nov-2020,NIFTY,OPTIDXNIFTY19-11-2020CE12800.00,0,0,0,0,0,0,0,0,0,8100,0,0.0,8100,347.0,11540.05
12800,26-Nov-2020,NIFTY,OPTIDXNIFTY26-11-2020CE12800.00,0,0,0,0,0,0,0,0,9975,600,675,17.0,150,90.0,11540.05
12800,08-Oct-2020,NIFTY,OPTIDXNIFTY08-10-2020CE12800.00,0,0,0,0,0,0,0,0,2400,0,1500,0.35,0,0.0,11540.05
12850,01-Oct-2020,NIFTY,OPTIDXNIFTY01-10-2020CE12850.00,0,0,0,0,0,0,0,0,5700,14250,525,1.2,300,7.95,11540.05
12850,15-Oct-2020,NIFTY,OPTIDXNIFTY15-10-2020CE12850.00,0,0,0,0,0,0,0,0,0,7350,0,0.0,7350,97.2,11540.05
12850,22-Oct-2020,NIFTY,OPTIDXNIFTY22-10-2020CE12850.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,11540.05
12850,29-Oct-2020,NIFTY,OPTIDXNIFTY29-10-2020CE12850.00,0,0,0,0,0,0,0,0,13350,11250,900,5.0,150,45.0,11540.05
12850,05-Nov-2020,NIFTY,OPTIDXNIFTY05-11-2020CE12850.00,0,0,0,0,0,0,0,0,225,0,225,0.05,0,0.0,11540.05
12850,12-Nov-2020,NIFTY,OPTIDXNIFTY12-11-2020CE12850.00,0,0,0,0,0,0,0,0,0,8100,0,0.0,8100,327.35,11540.05
12850,19-Nov-2020,NIFTY,OPTIDXNIFTY19-11-2020CE12850.00,0,0,0,0,0,0,0,0,0,150,0,0.0,150,449.95,11540.05
12850,26-Nov-2020,NIFTY,OPTIDXNIFTY26-11-2020CE12850.00,0,0,0,0,0,0,0,0,5400,0,3000,0.3,0,0.0,11540.05
12850,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE12850.00,0,0,0,0,0,0,0,0,337875,38100,300,0.9,300,2.3,11540.05
12900,01-Oct-2020,NIFTY,OPTIDXNIFTY01-10-2020CE12900.00,0,0,0,0,0,0,0,0,25800,4575,900,1.75,600,3.8,11540.05
12900,08-Oct-2020,NIFTY,OPTIDXNIFTY08-10-2020CE12900.00,0,0,0,0,0,0,0,0,2400,0,1500,0.25,0,0.0,11540.05
12900,15-Oct-2020,NIFTY,OPTIDXNIFTY15-10-2020CE12900.00,0,0,0,0,0,0,0,0,2100,7350,600,1.15,7350,44.4,11540.05
12900,22-Oct-2020,NIFTY,OPTIDXNIFTY22-10-2020CE12900.00,0,0,0,0,0,0,0,0,3600,225,600,1.1,225,111.0,11540.05
12900,29-Oct-2020,NIFTY,OPTIDXNIFTY29-10-2020CE12900.00,0,0,0,0,0,0,0,0,24600,25650,300,7.65,150,18.0,11540.05
12900,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE12900.00,395,167,73.24561403508773,444,34.44,1.3,-0.34999999999999987,-21.212121212121204,525225,86925,900,1.15,75,1.25,11540.05
12900,12-Nov-2020,NIFTY,OPTIDXNIFTY12-11-2020CE12900.00,0,0,0,0,0,0,0,0,0,150,0,0.0,150,322.45,11540.05
12900,19-Nov-2020,NIFTY,OPTIDXNIFTY19-11-2020CE12900.00,0,0,0,0,0,0,0,0,0,150,0,0.0,150,431.2,11540.05
12900,26-Nov-2020,NIFTY,OPTIDXNIFTY26-11-2020CE12900.00,0,0,0,0,0,0,0,0,9300,0,3000,12.45,0,0.0,11540.05
12900,05-Nov-2020,NIFTY,OPTIDXNIFTY05-11-2020CE12900.00,0,0,0,0,0,0,0,0,225,0,225,0.05,0,0.0,11540.05
12950,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE12950.00,27,23,575,31,35.02,1.15,-0.30000000000000004,-20.689655172413797,518475,28200,750,0.95,1500,1.15,11540.05
12950,15-Oct-2020,NIFTY,OPTIDXNIFTY15-10-2020CE12950.00,0,0,0,0,0,0,0,0,0,7350,0,0.0,7350,86.0,11540.05
12950,22-Oct-2020,NIFTY,OPTIDXNIFTY22-10-2020CE12950.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,11540.05
12950,01-Oct-2020,NIFTY,OPTIDXNIFTY01-10-2020CE12950.00,0,0,0,0,0,0,0,0,4050,14850,525,1.1,300,8.2,11540.05
12950,05-Nov-2020,NIFTY,OPTIDXNIFTY05-11-2020CE12950.00,0,0,0,0,0,0,0,0,225,0,225,0.05,0,0.0,11540.05
12950,12-Nov-2020,NIFTY,OPTIDXNIFTY12-11-2020CE12950.00,0,0,0,0,0,0,0,0,0,150,0,0.0,150,306.65,11540.05
12950,19-Nov-2020,NIFTY,OPTIDXNIFTY19-11-2020CE12950.00,0,0,0,0,0,0,0,0,0,150,0,0.0,150,413.15,11540.05
12950,26-Nov-2020,NIFTY,OPTIDXNIFTY26-11-2020CE12950.00,0,0,0,0,0,0,0,0,5400,0,3000,0.3,0,0.0,11540.05
12950,29-Oct-2020,NIFTY,OPTIDXNIFTY29-10-2020CE12950.00,1,0,0,0,0,0,0,0,12300,11250,525,3.9,150,16.0,11540.05
13000,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE13000.00,10488,202,1.9638343379350574,6679,35.9,1.15,-0.3500000000000001,-23.33333333333334,836925,182850,825,1.1,600,1.15,11540.05
13000,01-Oct-2020,NIFTY,OPTIDXNIFTY01-10-2020CE13000.00,241,156,183.52941176470588,219,27.36,2.35,-0.6499999999999999,-21.666666666666664,24150,40650,600,2.3,750,2.45,11540.05
13000,08-Oct-2020,NIFTY,OPTIDXNIFTY08-10-2020CE13000.00,0,0,0,0,0,0,0,0,9900,0,1500,0.45,0,0.0,11540.05
13000,15-Oct-2020,NIFTY,OPTIDXNIFTY15-10-2020CE13000.00,0,0,0,0,0,0,0,0,2100,7425,600,1.1,75,36.3,11540.05
13000,22-Oct-2020,NIFTY,OPTIDXNIFTY22-10-2020CE13000.00,2,0,0,0,0,0,0,0,3600,0,600,1.65,0,0.0,11540.05
13000,29-Oct-2020,NIFTY,OPTIDXNIFTY29-10-2020CE13000.00,3270,118,3.7436548223350252,530,16.88,7.5,-0.6500000000000004,-7.97546012269939,167550,61275,1125,7.3,225,7.5,11540.05
13000,05-Nov-2020,NIFTY,OPTIDXNIFTY05-11-2020CE13000.00,0,0,0,0,0,0,0,0,225,0,225,0.05,0,0.0,11540.05
13000,12-Nov-2020,NIFTY,OPTIDXNIFTY12-11-2020CE13000.00,0,0,0,0,0,0,0,0,0,150,0,0.0,150,291.45,11540.05
13000,19-Nov-2020,NIFTY,OPTIDXNIFTY19-11-2020CE13000.00,0,0,0,0,0,0,0,0,75,8100,75,1.0,7350,346.85,11540.05
13000,26-Nov-2020,NIFTY,OPTIDXNIFTY26-11-2020CE13000.00,72,9,14.285714285714286,34,14.48,19.3,-1.3999999999999986,-6.763285024154583,43125,13650,150,18.8,225,19.3,11540.05
13000,31-Dec-2020,NIFTY,OPTIDXNIFTY31-12-2020CE13000.00,5310,158,3.0667701863354035,245,13.04,40,-5.5,-12.087912087912088,33675,27300,75,38.1,750,40.0,11540.05
13000,25-Mar-2021,NIFTY,OPTIDXNIFTY25-03-2021CE13000.00,15,0,0,0,0,0,0,0,7875,3975,75,140.15,75,180.0,11540.05
13000,24-Jun-2021,NIFTY,OPTIDXNIFTY24-06-2021CE13000.00,398,0,0,0,0,0,0,0,0,4200,0,0.0,75,549.95,11540.05
13000,30-Dec-2021,NIFTY,OPTIDXNIFTY30-12-2021CE13000.00,0,0,0,0,0,0,0,0,0,675,0,0.0,75,999.95,11540.05
13050,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE13050.00,10,-3,-23.076923076923077,13,37.99,1.4,-1.2000000000000002,-46.15384615384615,9225,5925,75,0.75,300,1.25,11540.05
13050,01-Oct-2020,NIFTY,OPTIDXNIFTY01-10-2020CE13050.00,2,0,0,0,0,0,0,0,18450,6300,75,1.0,900,7.9,11540.05
13050,15-Oct-2020,NIFTY,OPTIDXNIFTY15-10-2020CE13050.00,0,0,0,0,0,0,0,0,0,7350,0,0.0,7350,68.5,11540.05
13050,22-Oct-2020,NIFTY,OPTIDXNIFTY22-10-2020CE13050.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,11540.05
13050,29-Oct-2020,NIFTY,OPTIDXNIFTY29-10-2020CE13050.00,0,0,0,0,0,0,0,0,3600,11250,3600,0.2,150,33.0,11540.05
13050,05-Nov-2020,NIFTY,OPTIDXNIFTY05-11-2020CE13050.00,0,0,0,0,0,0,0,0,3225,0,3225,0.05,0,0.0,11540.05
13050,12-Nov-2020,NIFTY,OPTIDXNIFTY12-11-2020CE13050.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,11540.05
13050,26-Nov-2020,NIFTY,OPTIDXNIFTY26-11-2020CE13050.00,0,0,0,0,0,0,0,0,5850,150,3000,0.3,150,79.0,11540.05
13100,01-Oct-2020,NIFTY,OPTIDXNIFTY01-10-2020CE13100.00,0,0,0,0,0,0,0,0,21300,5700,600,1.35,600,4.4,11540.05
13100,29-Oct-2020,NIFTY,OPTIDXNIFTY29-10-2020CE13100.00,47,20,74.07407407407408,36,16.92,5.85,-2.1000000000000005,-26.415094339622648,64725,43950,150,6.0,75,7.0,11540.05
13100,15-Oct-2020,NIFTY,OPTIDXNIFTY15-10-2020CE13100.00,0,0,0,0,0,0,0,0,2100,7650,600,1.05,300,68.0,11540.05
13100,22-Oct-2020,NIFTY,OPTIDXNIFTY22-10-2020CE13100.00,0,0,0,0,0,0,0,0,3600,225,600,1.4,225,141.0,11540.05
13100,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE13100.00,50,34,212.5,52,38.36,1.2,-0.6000000000000001,-33.333333333333336,23700,14925,300,1.1,450,1.7,11540.05
13100,05-Nov-2020,NIFTY,OPTIDXNIFTY05-11-2020CE13100.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,11540.05
13100,12-Nov-2020,NIFTY,OPTIDXNIFTY12-11-2020CE13100.00,0,0,0,0,0,0,0,0,0,750,0,0.0,750,159.9,11540.05
13100,26-Nov-2020,NIFTY,OPTIDXNIFTY26-11-2020CE13100.00,0,0,0,0,0,0,0,0,6975,9075,75,9.0,75,29.5,11540.05
13100,08-Oct-2020,NIFTY,OPTIDXNIFTY08-10-2020CE13100.00,0,0,0,0,0,0,0,0,2400,0,1500,0.35,0,0.0,11540.05
13150,01-Oct-2020,NIFTY,OPTIDXNIFTY01-10-2020CE13150.00,0,0,0,0,0,0,0,0,18300,7200,2400,0.65,300,7.85,11540.05
13150,15-Oct-2020,NIFTY,OPTIDXNIFTY15-10-2020CE13150.00,0,0,0,0,0,0,0,0,0,7425,0,0.0,75,36.3,11540.05
13150,22-Oct-2020,NIFTY,OPTIDXNIFTY22-10-2020CE13150.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,11540.05
13150,29-Oct-2020,NIFTY,OPTIDXNIFTY29-10-2020CE13150.00,0,0,0,0,0,0,0,0,36000,31950,2700,3.3,300,14.45,11540.05
13150,26-Nov-2020,NIFTY,OPTIDXNIFTY26-11-2020CE13150.00,0,0,0,0,0,0,0,0,3000,9075,3000,4.35,75,29.5,11540.05
13150,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE13150.00,0,0,0,0,0,0,0,0,5175,1200,750,0.5,1200,1.45,11540.05
13200,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE13200.00,94,11,13.25301204819277,19,40.05,1.1,-0.8499999999999999,-43.589743589743584,29925,11925,300,0.9,600,1.1,11540.05
13300,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE13300.00,18,18,0,58,39.81,0.65,-0.35,-35,46050,18750,300,0.7,6150,1.0,11540.05
13300,31-Dec-2020,NIFTY,OPTIDXNIFTY31-12-2020CE13300.00,218,0,0,0,0,0,0,0,900,0,900,0.15,0,0.0,11540.05
13400,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE13400.00,26,9,52.94117647058823,77,43.39,0.95,-0.25,-20.833333333333336,30750,16875,300,0.85,75,0.95,11540.05
13500,31-Dec-2020,NIFTY,OPTIDXNIFTY31-12-2020CE13500.00,3808,3,0.07884362680683311,6,14.28,19,-1.8999999999999986,-9.090909090909085,23100,10425,375,17.55,75,19.0,11540.05
13500,25-Mar-2021,NIFTY,OPTIDXNIFTY25-03-2021CE13500.00,11,0,0,0,0,0,0,0,3150,900,75,65.0,75,100.0,11540.05
13500,24-Jun-2021,NIFTY,OPTIDXNIFTY24-06-2021CE13500.00,170,0,0,0,0,0,0,0,0,4650,0,0.0,75,419.95,11540.05
13500,30-Dec-2021,NIFTY,OPTIDXNIFTY30-12-2021CE13500.00,0,0,0,0,0,0,0,0,0,750,0,0.0,750,1398.25,11540.05
13500,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE13500.00,910,23,2.593010146561443,74,44.55,0.8,-0.3999999999999999,-33.33333333333333,90000,64575,150,0.8,675,0.9,11540.05
13600,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE13600.00,8,8,0,17,47.28,0.95,-955.15,-99.90063800857651,17850,9975,600,0.55,1425,0.95,11540.05
13700,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE13700.00,0,0,0,0,0,0,0,0,13650,10650,300,0.35,300,2.3,11540.05
13800,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE13800.00,0,0,0,0,0,0,0,0,13650,9900,300,0.35,300,2.3,11540.05
13900,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE13900.00,0,0,0,0,0,0,0,0,13650,12150,300,0.35,300,2.3,11540.05
14000,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE14000.00,845,15,1.8072289156626506,107,54.79,0.95,-0.30000000000000004,-24.000000000000004,75750,52800,150,0.8,150,0.9,11540.05
14000,31-Dec-2020,NIFTY,OPTIDXNIFTY31-12-2020CE14000.00,1998,4,0.20060180541624875,28,16.4,14,-0.1999999999999993,-1.4084507042253471,35925,5775,75,13.15,675,13.5,11540.05
14000,25-Mar-2021,NIFTY,OPTIDXNIFTY25-03-2021CE14000.00,5,0,0,0,0,0,0,0,7800,3975,75,36.0,75,74.5,11540.05
14000,24-Jun-2021,NIFTY,OPTIDXNIFTY24-06-2021CE14000.00,0,0,0,0,0,0,0,0,0,3675,0,0.0,75,329.95,11540.05
14000,30-Dec-2021,NIFTY,OPTIDXNIFTY30-12-2021CE14000.00,0,0,0,0,0,0,0,0,0,750,0,0.0,750,1222.0,11540.05
14100,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE14100.00,0,0,0,0,0,0,0,0,13200,12300,750,0.4,900,1.0,11540.05
14200,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE14200.00,0,0,0,0,0,0,0,0,12450,12450,300,0.35,900,1.0,11540.05
14300,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE14300.00,0,0,0,0,0,0,0,0,12450,12450,300,0.35,900,1.0,11540.05
14400,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE14400.00,0,0,0,0,0,0,0,0,12450,13350,300,0.35,900,1.0,11540.05
14500,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE14500.00,607,148,32.24400871459695,247,63.03,0.85,-0.20000000000000007,-19.04761904761905,81300,42225,225,0.8,1050,0.85,11540.05
14500,31-Dec-2020,NIFTY,OPTIDXNIFTY31-12-2020CE14500.00,257,-2,-0.7722007722007722,5,18.33,10,0,0,23250,3150,75,9.1,375,11.75,11540.05
