strikePrice,expiryDate,underlying,identifier,openInterest,changeinOpenInterest,pchangeinOpenInterest,totalTradedVolume,impliedVolatility,lastPrice,change,pChange,totalBuyQuantity,totalSellQuantity,bidQty,bidprice,askQty,askPrice,underlyingValue
5200,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE5200.00,30,2,7.142857142857143,3,186.91,0.2,-0.14999999999999997,-42.85714285714285,25575,21600,2325,0.2,75,0.4,11540.05
5300,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE5300.00,0,0,0.0,0,0.0,0.0,0.0,0.0,7650,10950,2400,0.2,150,1.0,11540.05
5400,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE5400.00,0,0,0.0,0,0.0,0.0,0.0,0.0,7650,7650,2400,0.2,150,1.0,11540.05
5500,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE5500.00,0,0,0.0,0,0.0,0.0,0.0,0.0,25650,14775,2400,0.2,900,0.7,11540.05
5600,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE5600.00,0,0,0.0,0,0.0,0.0,0.0,0.0,7650,6075,2400,0.2,75,0.8,11540.05
5700,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE5700.00,0,0,0.0,0,0.0,0.0,0.0,0.0,7650,6075,2400,0.2,75,0.8,11540.05
5800,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE5800.00,0,0,0.0,0,0.0,0.0,0.0,0.0,7650,6375,2400,0.2,75,0.8,11540.05
5900,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE5900.00,0,0,0.0,0,0.0,0.0,0.0,0.0,7650,11250,2400,0.2,150,1.0,11540.05
6000,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE6000.00,234,-4,-1.680672268907563,6,159.7,0.3,-0.04999999999999999,-14.285714285714283,60150,34875,8400,0.2,600,0.4,11540.05
6100,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE6100.00,0,0,0.0,0,0.0,0.0,0.0,0.0,7650,11400,2400,0.2,150,1.0,11540.05
6200,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE6200.00,0,0,0.0,0,0.0,0.0,0.0,0.0,7650,11400,2400,0.2,150,1.0,11540.05
6300,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE6300.00,0,0,0.0,0,0.0,0.0,0.0,0.0,7650,11400,2400,0.2,150,1.0,11540.05
6400,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE6400.00,0,0,0.0,0,0.0,0.0,0.0,0.0,7650,11400,2400,0.2,150,1.0,11540.05
6500,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE6500.00,626,91,17.009345794392523,2967,139.26,0.25,0.0,0.0,90375,46200,17700,0.15,3600,0.25,11540.05
6600,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE6600.00,0,0,0.0,0,0.0,0.0,0.0,0.0,7650,12750,2400,0.2,150,1.0,11540.05
6700,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE6700.00,1,1,0.0,1,163.89,2.65,-489.05,-99.46105348789914,7725,13050,75,0.25,150,1.0,11540.05
6800,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE6800.00,0,0,0.0,0,0.0,0.0,0.0,0.0,7650,12750,2400,0.2,150,1.0,11540.05
6900,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE6900.00,0,0,0.0,0,0.0,0.0,0.0,0.0,7650,12600,2400,0.2,1500,2.8,11540.05
7000,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE7000.00,670,-9,-1.3254786450662739,1131,124.08,0.3,0.0,0.0,87075,35850,150,0.4,1500,0.5,11540.05
7100,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE7100.00,0,0,0.0,0,0.0,0.0,0.0,0.0,7650,12600,2400,0.2,1500,2.8,11540.05
7200,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE7200.00,0,0,0.0,0,0.0,0.0,0.0,0.0,7650,12000,2400,0.2,1500,2.8,11540.05
7300,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE7300.00,0,0,0.0,0,0.0,0.0,0.0,0.0,7650,12000,2400,0.2,1500,2.8,11540.05
7400,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE7400.00,0,0,0.0,0,0.0,0.0,0.0,0.0,7650,12000,2400,0.2,1500,2.8,11540.05
7500,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE7500.00,1199,-2,-0.16652789342214822,24,108.04,0.3,-0.10000000000000003,-25.000000000000007,119100,45900,6900,0.3,150,0.55,11540.05
7600,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE7600.00,0,0,0.0,0,0.0,0.0,0.0,0.0,7650,11400,2400,0.2,1500,2.8,11540.05
7700,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE7700.00,0,0,0.0,0,0.0,0.0,0.0,0.0,7650,11400,2400,0.2,1500,2.8,11540.05
7800,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE7800.00,0,0,0.0,0,0.0,0.0,0.0,0.0,7650,11400,2400,0.2,1500,2.8,11540.05
7900,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE7900.00,0,0,0.0,0,0.0,0.0,0.0,0.0,7650,11400,2400,0.2,1500,2.8,11540.05
8000,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE8000.00,2959,-28,-0.937395379979913,249,97.05,0.5,0.09999999999999998,24.999999999999993,176475,47400,3750,0.45,1275,0.5,11540.05
8100,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE8100.00,0,0,0.0,0,0.0,0.0,0.0,0.0,7650,9900,2400,0.2,1500,1.85,11540.05
8200,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE8200.00,4,0,0.0,0,0.0,0.0,0.0,0.0,8250,4125,600,0.25,75,1.75,11540.05
8300,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE8300.00,73,0,0.0,0,0.0,0.0,0.0,0.0,13725,10725,1500,0.35,900,1.0,11540.05
8400,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE8400.00,0,0,0.0,0,0.0,0.0,0.0,0.0,11100,14700,900,0.3,1500,1.65,11540.05
8500,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE8500.00,2310,-208,-8.260524225575853,837,84.21,0.55,0.20000000000000007,57.14285714285716,124575,44400,1575,0.6,825,0.7,11540.05
8600,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE8600.00,1,0,0.0,0,0.0,0.0,0.0,0.0,20325,16275,3600,0.3,1500,1.4,11540.05
8700,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE8700.00,647,137,26.862745098039216,195,83.91,1.15,0.3999999999999999,53.33333333333332,46950,10500,150,0.9,450,1.5,11540.05
8800,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE8800.00,21,0,0.0,1,71.39,0.35,-0.4,-53.333333333333336,27675,12825,975,0.4,225,0.9,11540.05
8850,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE8850.00,0,0,0.0,0,0.0,0.0,0.0,0.0,6300,2100,1500,0.2,600,2.5,11540.05
8900,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE8900.00,21,0,0.0,4,77.5,1.25,-1.75,-58.333333333333336,19725,11250,2400,0.5,150,1.15,11540.05
8950,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE8950.00,5,0,0.0,0,0.0,0.0,0.0,0.0,5400,5100,150,0.25,600,2.3,11540.05
9000,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE9000.00,5708,-103,-1.772500430218551,2990,70.29,0.85,0.09999999999999998,13.33333333333333,216150,38625,300,0.75,1500,0.9,11540.05
9050,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE9050.00,3,0,0.0,0,0.0,0.0,0.0,0.0,7800,0,1500,0.3,0,0.0,11540.05
9100,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE9100.00,20,7,53.84615384615385,2762,67.92,0.75,0.25,50.0,18600,10425,525,0.6,225,0.75,11540.05
9150,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE9150.00,4,0,0.0,0,0.0,0.0,0.0,0.0,7800,0,1500,0.3,0,0.0,11540.05
9200,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE9200.00,46,-3,-6.122448979591836,16,66.66,0.95,-0.55,-36.66666666666667,29925,3675,150,0.75,150,1.0,11540.05
9250,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE9250.00,0,0,0.0,0,0.0,0.0,0.0,0.0,9375,0,525,0.4,0,0.0,11540.05
9300,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE9300.00,112,3,2.7522935779816513,99,62.71,0.8,-0.1499999999999999,-15.789473684210517,21375,6300,75,0.55,150,1.2,11540.05
9350,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE9350.00,3,0,0.0,0,0.0,0.0,0.0,0.0,7575,4800,150,0.5,300,2.3,11540.05
9400,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE9400.00,294,1,0.3412969283276451,4,61.31,1.0,0.15000000000000002,17.647058823529417,21825,15075,900,0.65,150,1.2,11540.05
9450,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE9450.00,21,1,5.0,1,66.91,2.65,-0.30000000000000027,-10.169491525423737,9150,9225,900,0.6,300,1.6,11540.05
9500,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE9500.00,10560,-487,-4.4084366796415315,1739,56.39,0.75,-0.25,-25.0,181500,65775,525,0.7,225,0.75,11540.05
9550,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE9550.00,0,0,0.0,0,0.0,0.0,0.0,0.0,6750,0,1050,0.2,0,0.0,11540.05
9600,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE9600.00,376,1,0.26666666666666666,29,54.4,1.0,-0.1499999999999999,-13.04347826086956,63600,9150,75,0.9,1500,1.2,11540.05
9650,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE9650.00,6,0,0.0,0,0.0,0.0,0.0,0.0,7050,1500,300,0.7,300,2.5,11540.05
9700,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE9700.00,233,-9,-3.71900826446281,94,51.67,0.9,-0.6,-40.0,58350,15825,75,0.85,75,0.9,11540.05
9750,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE9750.00,1,0,0.0,0,0.0,0.0,0.0,0.0,9000,450,600,0.45,300,2.9,11540.05
9800,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE9800.00,1326,37,2.8704422032583397,305,51.37,1.25,-0.3500000000000001,-21.875000000000007,50925,13275,75,1.1,4575,1.25,11540.05
9850,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE9850.00,2,0,0.0,0,0.0,0.0,0.0,0.0,9000,750,300,0.85,300,2.8,11540.05
9900,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE9900.00,607,36,6.304728546409807,209,50.5,1.5,-0.3999999999999999,-21.052631578947363,49125,16350,75,1.25,825,1.75,11540.05
9950,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE9950.00,1,0,0.0,0,0.0,0.0,0.0,0.0,12300,600,3000,0.7,300,2.25,11540.05
10000,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE10000.00,31329,1113,3.683478951548848,15830,48.25,1.85,-0.5,-21.27659574468085,724950,85725,4125,1.85,4350,1.9,11540.05
10050,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE10050.00,78,43,122.85714285714286,79,46.94,2.1,0.40000000000000013,23.52941176470589,229950,3900,900,2.0,75,2.3,11540.05
10100,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE10100.00,1760,23,1.3241220495106505,1511,45.63,2.2,-0.34999999999999964,-13.725490196078418,331275,17175,900,2.1,1275,2.2,11540.05
10150,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE10150.00,38,18,90.0,38,44.18,2.25,-0.5,-18.181818181818183,198000,2850,975,2.35,900,2.7,11540.05
10200,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE10200.00,6102,-561,-8.419630796938316,4718,43.61,2.65,-0.30000000000000027,-10.169491525423737,269100,18900,150,2.55,525,2.7,11540.05
10250,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE10250.00,78,49,168.9655172413793,107,42.47,2.65,-0.7000000000000002,-20.895522388059707,228525,3675,75,2.85,75,3.1,11540.05
10300,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE10300.00,9172,-679,-6.892701248604203,6627,41.31,3.2,-0.1499999999999999,-4.477611940298504,261000,13050,825,3.1,375,3.2,11540.05
10350,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE10350.00,88,22,33.333333333333336,99,40.12,3.4,-0.25,-6.8493150684931505,366975,9750,75,3.4,300,3.45,11540.05
