strikePrice,expiryDate,underlying,identifier,openInterest,changeinOpenInterest,pchangeinOpenInterest,totalTradedVolume,impliedVolatility,lastPrice,change,pChange,totalBuyQuantity,totalSellQuantity,bidQty,bidprice,askQty,askPrice,underlyingValue
12900,12-Nov-2020,NIFTY,OPTIDXNIFTY12-11-2020PE12900.00,0,0,0.0,0,0.0,0.0,0,0.0,8100,8100,7350,1229.7,750,2115.3,11540.05
12900,19-Nov-2020,NIFTY,OPTIDXNIFTY19-11-2020PE12900.00,0,0,0.0,0,0.0,0.0,0,0.0,8100,8100,7350,1245.1,7350,2033.6,11540.05
12900,26-Nov-2020,NIFTY,OPTIDXNIFTY26-11-2020PE12900.00,0,0,0.0,0,0.0,0.0,0,0.0,7350,7350,7350,1207.2,7350,1618.55,11540.05
12900,05-Nov-2020,NIFTY,OPTIDXNIFTY05-11-2020PE12900.00,0,0,0.0,0,0.0,0.0,0,0.0,7350,7350,7350,1213.4,7350,1691.25,11540.05
12950,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE12950.00,0,0,0.0,0,0.0,0.0,0,0.0,8700,8700,975,1316.25,1350,1512.6,11540.05
12950,08-Oct-2020,NIFTY,OPTIDXNIFTY08-10-2020PE12950.00,0,0,0.0,0,0.0,0.0,0,0.0,8100,8100,7350,1186.15,7350,1599,11540.05
12950,15-Oct-2020,NIFTY,OPTIDXNIFTY15-10-2020PE12950.00,0,0,0.0,0,0.0,0.0,0,0.0,7350,7350,7350,1261.5,7350,1895.95,11540.05
12950,22-Oct-2020,NIFTY,OPTIDXNIFTY22-10-2020PE12950.00,0,0,0.0,0,0.0,0.0,0,0.0,8100,8100,7350,1281.45,7350,1775.6,11540.05
12950,01-Oct-2020,NIFTY,OPTIDXNIFTY01-10-2020PE12950.00,0,0,0.0,0,0.0,0.0,0,0.0,8475,8475,7350,1229.5,1125,1592.3,11540.05
12950,05-Nov-2020,NIFTY,OPTIDXNIFTY05-11-2020PE12950.00,0,0,0.0,0,0.0,0.0,0,0.0,7350,7350,7350,1243.45,7350,1746.35,11540.05
12950,12-Nov-2020,NIFTY,OPTIDXNIFTY12-11-2020PE12950.00,0,0,0.0,0,0.0,0.0,0,0.0,8100,8100,7350,1279.9,750,2168.6,11540.05
12950,19-Nov-2020,NIFTY,OPTIDXNIFTY19-11-2020PE12950.00,0,0,0.0,0,0.0,0.0,0,0.0,8100,8100,750,1300.55,7350,2047.9,11540.05
12950,26-Nov-2020,NIFTY,OPTIDXNIFTY26-11-2020PE12950.00,0,0,0.0,0,0.0,0.0,0,0.0,7350,7350,7350,1256.1,7350,1673.35,11540.05
12950,29-Oct-2020,NIFTY,OPTIDXNIFTY29-10-2020PE12950.00,0,0,0.0,0,0.0,0.0,0,0.0,15975,8100,7350,1294.7,7350,1612.05,11540.05
13000,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE13000.00,5270,-330,-5.892857142857143,423,44.04,1465.65,10.100000000000136,0.6938957782281705,27450,23025,450,1484.75,75,1491.9,11540.05
13000,01-Oct-2020,NIFTY,OPTIDXNIFTY01-10-2020PE13000.00,0,0,0.0,0,0.0,0.0,0,0.0,8475,8475,7350,1274.9,1125,1636.25,11540.05
13000,08-Oct-2020,NIFTY,OPTIDXNIFTY08-10-2020PE13000.00,0,0,0.0,0,0.0,0.0,0,0.0,8100,8100,7350,1240.05,7350,1658.65,11540.05
13000,15-Oct-2020,NIFTY,OPTIDXNIFTY15-10-2020PE13000.00,0,0,0.0,0,0.0,0.0,0,0.0,7350,7350,7350,1296.8,7350,1628.4,11540.05
13000,22-Oct-2020,NIFTY,OPTIDXNIFTY22-10-2020PE13000.00,0,0,0.0,0,0.0,0.0,0,0.0,8100,8100,7350,1343.3,7350,1797.1,11540.05
13000,29-Oct-2020,NIFTY,OPTIDXNIFTY29-10-2020PE13000.00,624,98,18.631178707224336,110,30.56,1450.0,-5.150000000000091,-0.353915403910256,17550,32550,825,1464.6,75,1477.4,11540.05
13000,05-Nov-2020,NIFTY,OPTIDXNIFTY05-11-2020PE13000.00,0,0,0.0,0,0.0,0.0,0,0.0,7350,7350,7350,1296.3,7350,1801.5,11540.05
13000,12-Nov-2020,NIFTY,OPTIDXNIFTY12-11-2020PE13000.00,0,0,0.0,0,0.0,0.0,0,0.0,8100,8100,7350,1329.3,750,2221.9,11540.05
13000,19-Nov-2020,NIFTY,OPTIDXNIFTY19-11-2020PE13000.00,0,0,0.0,0,0.0,0.0,0,0.0,8100,8100,7350,1329.95,7350,1943.7,11540.05
13000,26-Nov-2020,NIFTY,OPTIDXNIFTY26-11-2020PE13000.00,1,0,0.0,0,0.0,0.0,0,0.0,7350,7350,7350,1288.6,7350,1620.45,11540.05
13000,31-Dec-2020,NIFTY,OPTIDXNIFTY31-12-2020PE13000.00,1290,268,26.223091976516635,327,29.14,1444.8,-9.200000000000045,-0.6327372764786826,6225,2325,75,1461.95,375,1475.8,11540.05
13050,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE13050.00,0,0,0.0,0,0.0,0.0,0,0.0,8775,8325,75,1468.15,975,1655.9,11540.05
13050,01-Oct-2020,NIFTY,OPTIDXNIFTY01-10-2020PE13050.00,2,0,0.0,0,0.0,0.0,0,0.0,8475,7350,7350,1321.75,7350,1670.2,11540.05
13050,15-Oct-2020,NIFTY,OPTIDXNIFTY15-10-2020PE13050.00,0,0,0.0,0,0.0,0.0,0,0.0,7350,7350,7350,1345.2,7350,1683.5,11540.05
13050,22-Oct-2020,NIFTY,OPTIDXNIFTY22-10-2020PE13050.00,0,0,0.0,0,0.0,0.0,0,0.0,8100,8100,7350,1375.9,7350,1855.65,11540.05
13050,29-Oct-2020,NIFTY,OPTIDXNIFTY29-10-2020PE13050.00,0,0,0.0,0,0.0,0.0,0,0.0,15975,8100,7350,1392.4,750,1601.85,11540.05
13050,05-Nov-2020,NIFTY,OPTIDXNIFTY05-11-2020PE13050.00,0,0,0.0,0,0.0,0.0,0,0.0,7350,7350,7350,1341.45,7350,1856.6,11540.05
13050,12-Nov-2020,NIFTY,OPTIDXNIFTY12-11-2020PE13050.00,0,0,0.0,0,0.0,0.0,0,0.0,8100,8100,7350,1371.4,750,2275.2,11540.05
13050,26-Nov-2020,NIFTY,OPTIDXNIFTY26-11-2020PE13050.00,0,0,0.0,0,0.0,0.0,0,0.0,7350,7350,7350,1334.4,7350,1680.1,11540.05
13050,08-Oct-2020,NIFTY,OPTIDXNIFTY08-10-2020PE13050.00,0,0,0.0,0,0.0,0.0,0,0.0,8100,8100,7350,1240.45,750,1697.7,11540.05
13100,01-Oct-2020,NIFTY,OPTIDXNIFTY01-10-2020PE13100.00,0,0,0.0,0,0.0,0.0,0,0.0,8475,8475,7350,1368.75,1125,1764.35,11540.05
13100,29-Oct-2020,NIFTY,OPTIDXNIFTY29-10-2020PE13100.00,10,0,0.0,0,0.0,0.0,0,0.0,8550,8550,75,1534.65,75,1604.2,11540.05
13100,15-Oct-2020,NIFTY,OPTIDXNIFTY15-10-2020PE13100.00,0,0,0.0,0,0.0,0.0,0,0.0,7350,7350,7350,1392.2,7350,1734.15,11540.05
13100,22-Oct-2020,NIFTY,OPTIDXNIFTY22-10-2020PE13100.00,0,0,0.0,0,0.0,0.0,0,0.0,8100,8100,7350,1420.95,7350,1915.7,11540.05
13100,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE13100.00,0,0,0.0,0,0.0,0.0,0,0.0,16125,16200,975,1474.45,975,1732.15,11540.05
13100,05-Nov-2020,NIFTY,OPTIDXNIFTY05-11-2020PE13100.00,0,0,0.0,0,0.0,0.0,0,0.0,7350,7350,7350,1378.85,7350,1916.9,11540.05
13100,12-Nov-2020,NIFTY,OPTIDXNIFTY12-11-2020PE13100.00,0,0,0.0,0,0.0,0.0,0,0.0,8100,8100,7350,1416.5,750,2328.45,11540.05
13100,26-Nov-2020,NIFTY,OPTIDXNIFTY26-11-2020PE13100.00,0,0,0.0,0,0.0,0.0,0,0.0,7350,7350,7350,1385.4,7350,1724.8,11540.05
13100,08-Oct-2020,NIFTY,OPTIDXNIFTY08-10-2020PE13100.00,0,0,0.0,0,0.0,0.0,0,0.0,8100,8100,7350,1327.9,750,1752.1,11540.05
13150,01-Oct-2020,NIFTY,OPTIDXNIFTY01-10-2020PE13150.00,0,0,0.0,0,0.0,0.0,0,0.0,8475,8475,7350,1413.9,1125,1831.55,11540.05
13150,08-Oct-2020,NIFTY,OPTIDXNIFTY08-10-2020PE13150.00,0,0,0.0,0,0.0,0.0,0,0.0,8100,8100,7350,1371.3,750,1814.65,11540.05
13150,15-Oct-2020,NIFTY,OPTIDXNIFTY15-10-2020PE13150.00,0,0,0.0,0,0.0,0.0,0,0.0,7350,7350,7350,1432.45,7350,1789.6,11540.05
13150,22-Oct-2020,NIFTY,OPTIDXNIFTY22-10-2020PE13150.00,0,0,0.0,0,0.0,0.0,0,0.0,8100,8100,7350,1467.95,7350,1995.8,11540.05
13150,29-Oct-2020,NIFTY,OPTIDXNIFTY29-10-2020PE13150.00,0,0,0.0,0,0.0,0.0,0,0.0,8475,8100,7350,1489.85,7350,1814.65,11540.05
13150,26-Nov-2020,NIFTY,OPTIDXNIFTY26-11-2020PE13150.00,0,0,0.0,0,0.0,0.0,0,0.0,7350,7350,7350,1417.9,7350,1771.9,11540.05
13150,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE13150.00,0,0,0.0,0,0.0,0.0,0,0.0,8700,8325,7350,1502.5,975,1820.9,11540.05
13200,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE13200.00,0,0,0.0,0,0.0,0.0,0,0.0,16275,16200,75,1605.9,975,1803.3,11540.05
13300,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE13300.00,0,0,0.0,0,0.0,0.0,0,0.0,16200,15825,1350,1667.3,975,1960,11540.05
13400,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE13400.00,0,0,0.0,0,0.0,0.0,0,0.0,16125,15750,900,1768.45,900,2064.8,11540.05
13500,31-Dec-2020,NIFTY,OPTIDXNIFTY31-12-2020PE13500.00,8,0,0.0,0,0.0,0.0,0,0.0,3525,1125,75,1888.3,450,1993.3,11540.05
13500,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE13500.00,136,0,0.0,0,0.0,0.0,0,0.0,15750,20775,75,1975.55,75,1989.7,11540.05
13600,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE13600.00,0,0,0.0,0,0.0,0.0,0,0.0,15225,7875,7350,1935.3,7350,2319.65,11540.05
13700,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE13700.00,0,0,0.0,0,0.0,0.0,0,0.0,15225,7875,7350,2031.75,7350,2431.4,11540.05
13800,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE13800.00,0,0,0.0,0,0.0,0.0,0,0.0,15225,7950,7350,2122.35,7350,2544.15,11540.05
13900,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE13900.00,0,0,0.0,0,0.0,0.0,0,0.0,15225,7950,7350,2213.25,7350,2659,11540.05
14000,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE14000.00,292,-3,-1.0169491525423728,4,68.91,2420.0,-75,-3.006012024048096,16950,15675,75,2479.35,75,2491.35,11540.05
14000,31-Dec-2020,NIFTY,OPTIDXNIFTY31-12-2020PE14000.00,278,0,0.0,0,0.0,0.0,0,0.0,3300,675,225,2340.8,600,2473.7,11540.05
14100,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE14100.00,0,0,0.0,0,0.0,0.0,0,0.0,8325,7950,7350,2259.9,7350,2835.9,11540.05
14200,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE14200.00,0,0,0.0,0,0.0,0.0,0,0.0,8325,7950,7350,2355.45,7350,2943.6,11540.05
14300,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE14300.00,0,0,0.0,0,0.0,0.0,0,0.0,8325,7950,7350,2455.4,7350,3056.6,11540.05
14400,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE14400.00,0,0,0.0,0,0.0,0.0,0,0.0,8250,7950,7350,2536.35,7350,3159.85,11540.05
14500,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE14500.00,35,0,0.0,0,0.0,0.0,0,0.0,15450,15075,375,2956.4,75,2994.2,11540.05
14500,31-Dec-2020,NIFTY,OPTIDXNIFTY31-12-2020PE14500.00,18,0,0.0,0,0.0,0.0,0,0.0,3075,0,75,2005.8,0,0,11540.05
14600,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE14600.00,0,0,0.0,0,0.0,0.0,0,0.0,15300,14925,75,2888.65,7350,3204.55,11540.05
14700,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE14700.00,0,0,0.0,0,0.0,0.0,0,0.0,15300,14925,75,2996.75,7350,3308.95,11540.05
14800,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE14800.00,2,0,0.0,0,0.0,0.0,0,0.0,15300,14925,75,3095.9,7350,3404,11540.05
